contestId,contestName,handle,rank,ratingUpdateTimeSeconds,oldRating,newRating
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,_worst_,1,1720371000,0,1005
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Shirayuki_Noa,2,1720371000,1469,2014
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,cynNYCal,3,1720371000,0,955
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,cocae,4,1720371000,1944,2285
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,_furina,5,1720371000,868,1543
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,mori_kogoro,6,1720371000,1174,1751
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,nguyentunglam,7,1720371000,1292,1768
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Cai,8,1720371000,2024,2236
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,ndt23,9,1720371000,1867,2181
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Darko1,10,1720371000,0,897
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,sadonion,11,1720371000,1555,1956
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Skird,12,1720371000,2062,2244
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,ampl,13,1720371000,1138,1684
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,harsh__h,14,1720371000,2078,2246
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,crossedNightTour,15,1720371000,2066,2234
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,otto_ccb,16,1720371000,1563,1890
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,diandian2020,17,1720371000,2065,2284
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,instant_blue,18,1720371000,1607,1962
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,A_box_of_yogurt,19,1720371000,1782,2077
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,xcc_szy0905,20,1720371000,1731,1987
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Astatinear,21,1720371000,1605,1951
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,secretman1312,22,1720371000,2016,2177
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Fracture-Dream,23,1720371000,1810,2033
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,_Separation,24,1720371000,1052,1555
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Caiiii,25,1720371000,2003,2218
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,bemyqueenkong,26,1720371000,0,849
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,tassei903,27,1720371000,2022,2173
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,dabbler1,28,1720371000,2078,2210
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,ByteRace_2024,29,1720371000,0,844
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,GammaRays,30,1720371000,1933,2106
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,zawatin,31,1720371000,2003,2153
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,steveonalex,32,1720371000,1937,2105
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,flygon,33,1720371000,1959,2119
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,myeyes,34,1720371000,2084,2206
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Grisses,35,1720371000,1596,1903
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,su_da,36,1720371000,1717,1949
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,11231123,37,1720371000,1922,2087
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,duckonduck,38,1720371000,1472,1833
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,ajxu2,39,1720371000,1852,2036
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,teekaytai,40,1720371000,2049,2172
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,PoPularPlusPlus,41,1720371000,2004,2139
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Badint,42,1720371000,1927,2083
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,tostes,43,1720371000,2074,2186
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,zseefvhu12,44,1720371000,1928,2080
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,EunTil0fy,44,1720371000,2032,2212
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Anonyme23,46,1720371000,2035,2190
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Joler_,47,1720371000,1943,2088
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Karuk,48,1720371000,1964,2102
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,MarSer020,49,1720371000,2058,2167
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Chifwin,49,1720371000,1859,2027
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Jimanbanashi,51,1720371000,2060,2166
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,yahia,51,1720371000,2007,2128
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Maksiwelle,53,1720371000,1873,2088
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,nan01,54,1720371000,2073,2173
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,yangjl,55,1720371000,2045,2152
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,hanuta,56,1720371000,1631,1917
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Johnson_and_Johnsons,57,1720371000,1249,1678
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,temporary1,58,1720371000,1892,2042
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Htmt,59,1720371000,2077,2171
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,EN_SA,60,1720371000,1987,2106
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,CodeChild,61,1720371000,1709,1914
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,HatodaAko,62,1720371000,1706,1945
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,STommydx,63,1720371000,1887,2034
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,devans,64,1720371000,1909,2048
1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,Tyx2019,65,1720371000,2094,2179
