contestId,contestName,handle,rank,ratingUpdateTimeSeconds,oldRating,newRating
2014,Codeforces Round 974 (Div. 3),BaoJiaoPenguin,1,1726938000,1339,1848
2014,Codeforces Round 974 (Div. 3),L2_team,2,1726938000,1512,1945
2014,Codeforces Round 974 (Div. 3),CakeyRoadToIOI,3,1726938000,0,862
2014,Codeforces Round 974 (Div. 3),Midnights,4,1726938000,914,1493
2014,Codeforces Round 974 (Div. 3),deoxys1087,5,1726938000,1349,1792
2014,Codeforces Round 974 (Div. 3),Alihan_8,6,1726938000,1501,1799
2014,Codeforces Round 974 (Div. 3),dorazmon,7,1726938000,0,818
2014,Codeforces Round 974 (Div. 3),winebrewer,7,1726938000,756,1348
2014,Codeforces Round 974 (Div. 3),conqueror_of_dnialh,9,1726938000,787,1363
2014,Codeforces Round 974 (Div. 3),ZhishengIE000,10,1726938000,1428,1820
2014,Codeforces Round 974 (Div. 3),gvhhb,11,1726938000,1446,1735
2014,Codeforces Round 974 (Div. 3),ucirvine,12,1726938000,1268,1692
2014,Codeforces Round 974 (Div. 3),gotumebiseygirdi,13,1726938000,0,796
2014,Codeforces Round 974 (Div. 3),msiaokmm,14,1726938000,0,793
2014,Codeforces Round 974 (Div. 3),571428,15,1726938000,0,790
2014,Codeforces Round 974 (Div. 3),qingyu17sta,16,1726938000,1415,1763
2014,Codeforces Round 974 (Div. 3),gm20_12,17,1726938000,1504,1761
2014,Codeforces Round 974 (Div. 3),_Enana,18,1726938000,690,1267
2014,Codeforces Round 974 (Div. 3),74a4,19,1726938000,0,779
2014,Codeforces Round 974 (Div. 3),Max-324,20,1726938000,1195,1598
2014,Codeforces Round 974 (Div. 3),devxxed,21,1726938000,1553,1850
2014,Codeforces Round 974 (Div. 3),worldwideD,22,1726938000,1193,1617
2014,Codeforces Round 974 (Div. 3),FireRain,23,1726938000,1197,1617
2014,Codeforces Round 974 (Div. 3),Egorov_Dmitriy,24,1726938000,1559,1781
2014,Codeforces Round 974 (Div. 3),Theresa_official,25,1726938000,801,1329
2014,Codeforces Round 974 (Div. 3),UCIST_FuBao,26,1726938000,357,1026
2014,Codeforces Round 974 (Div. 3),lugou_official,27,1726938000,0,761
2014,Codeforces Round 974 (Div. 3),oldEight,27,1726938000,1512,1741
2014,Codeforces Round 974 (Div. 3),jatro13,29,1726938000,562,1155
2014,Codeforces Round 974 (Div. 3),UwU_3b3ziz,30,1726938000,987,1439
2014,Codeforces Round 974 (Div. 3),hitman_reborn,31,1726938000,0,755
2014,Codeforces Round 974 (Div. 3),Byf23333,31,1726938000,1522,1742
2014,Codeforces Round 974 (Div. 3),shaaruithee,33,1726938000,0,754
2014,Codeforces Round 974 (Div. 3),Gheazedrokzoe,34,1726938000,652,1211
2014,Codeforces Round 974 (Div. 3),fight_for_NoConstructive,35,1726938000,1414,1724
2014,Codeforces Round 974 (Div. 3),Nyyeous,36,1726938000,1455,1786
2014,Codeforces Round 974 (Div. 3),MonchIkPonch,37,1726938000,832,1341
2014,Codeforces Round 974 (Div. 3),pig_of_SoloRejudger,38,1726938000,1172,1575
2014,Codeforces Round 974 (Div. 3),crazystory,39,1726938000,1158,1563
2014,Codeforces Round 974 (Div. 3),bkdn24.ka,40,1726938000,1497,1768
2014,Codeforces Round 974 (Div. 3),baoziiii1224,41,1726938000,718,1246
2014,Codeforces Round 974 (Div. 3),amineriwa,42,1726938000,1574,1764
2014,Codeforces Round 974 (Div. 3),BanMeFromProcrastination,43,1726938000,1568,1757
2014,Codeforces Round 974 (Div. 3),YanJingJ,43,1726938000,1521,1780
2014,Codeforces Round 974 (Div. 3),Meraki14,45,1726938000,1534,1788
2014,Codeforces Round 974 (Div. 3),Hyffff,46,1726938000,0,738
2014,Codeforces Round 974 (Div. 3),Ak_.47,47,1726938000,1468,1683
2014,Codeforces Round 974 (Div. 3),tom12321,47,1726938000,1457,1737
2014,Codeforces Round 974 (Div. 3),PesPatron,47,1726938000,772,1275
2014,Codeforces Round 974 (Div. 3),yyysssqqqddd,50,1726938000,1054,1456
2014,Codeforces Round 974 (Div. 3),Mr.Perfume,51,1726938000,1563,1745
2014,Codeforces Round 974 (Div. 3),ULTRAmaxROD,51,1726938000,1128,1526
2014,Codeforces Round 974 (Div. 3),merom,51,1726938000,0,732
2014,Codeforces Round 974 (Div. 3),coffeefish_fan,54,1726938000,1145,1470
2014,Codeforces Round 974 (Div. 3),SunnyYuan2009,54,1726938000,1537,1725
2014,Codeforces Round 974 (Div. 3),140707,56,1726938000,1457,1730
2014,Codeforces Round 974 (Div. 3),pearl2603,56,1726938000,0,729
2014,Codeforces Round 974 (Div. 3),wudired_2,58,1726938000,1441,1657
2014,Codeforces Round 974 (Div. 3),lezgobruhhhh,59,1726938000,0,726
2014,Codeforces Round 974 (Div. 3),Kiss-shot,59,1726938000,998,1429
2014,Codeforces Round 974 (Div. 3),Kreap,61,1726938000,676,1198
2014,Codeforces Round 974 (Div. 3),Abdullah500,62,1726938000,1582,1751
2014,Codeforces Round 974 (Div. 3),gavitUtLinh,63,1726938000,1589,1822
2014,Codeforces Round 974 (Div. 3),jr_xlw,64,1726938000,639,1169
2014,Codeforces Round 974 (Div. 3),_RJH,65,1726938000,0,722
2014,Codeforces Round 974 (Div. 3),I_love_Takanashi_Hoshino,65,1726938000,1248,1603
2014,Codeforces Round 974 (Div. 3),2021lumengde,67,1726938000,1510,1698
2014,Codeforces Round 974 (Div. 3),MahmoudDanger,68,1726938000,1506,1729
2014,Codeforces Round 974 (Div. 3),Gabituss,69,1726938000,1495,1686
2014,Codeforces Round 974 (Div. 3),Whats_up_Yufe,70,1726938000,542,1099
2014,Codeforces Round 974 (Div. 3),rixiepixie,71,1726938000,0,718
2014,Codeforces Round 974 (Div. 3),mei-b,72,1726938000,0,718
2014,Codeforces Round 974 (Div. 3),hm_hm_hm_hm,73,1726938000,688,1198
2014,Codeforces Round 974 (Div. 3),NAGLA2,74,1726938000,0,716
2014,Codeforces Round 974 (Div. 3),myafo,75,1726938000,1516,1698
2014,Codeforces Round 974 (Div. 3),MEMCyo,76,1726938000,1217,1575
2014,Codeforces Round 974 (Div. 3),wltt,77,1726938000,975,1402
