contestId,contestName,handle,rank,ratingUpdateTimeSeconds,oldRating,newRating
1991,Pinely Round 4 (Div. 1 + Div. 2),tourist,1,1722188100,3880,3947
1991,Pinely Round 4 (Div. 1 + Div. 2),jqdai0815,2,1722188100,3532,3620
1991,Pinely Round 4 (Div. 1 + Div. 2),Radewoosh,3,1722188100,3522,3582
1991,Pinely Round 4 (Div. 1 + Div. 2),ksun48,4,1722188100,3406,3474
1991,Pinely Round 4 (Div. 1 + Div. 2),heuristica,5,1722188100,3196,3300
1991,Pinely Round 4 (Div. 1 + Div. 2),hos.lyric,6,1722188100,3196,3286
1991,Pinely Round 4 (Div. 1 + Div. 2),jiangly,7,1722188100,3669,3627
1991,Pinely Round 4 (Div. 1 + Div. 2),Benq,8,1722188100,3627,3586
1991,Pinely Round 4 (Div. 1 + Div. 2),BurnedChicken,9,1722188100,3128,3206
1991,Pinely Round 4 (Div. 1 + Div. 2),Szoboszlai10,10,1722188100,2877,3011
1991,Pinely Round 4 (Div. 1 + Div. 2),hank55663,11,1722188100,2826,2966
1991,Pinely Round 4 (Div. 1 + Div. 2),Karuna,12,1722188100,2821,2957
1991,Pinely Round 4 (Div. 1 + Div. 2),dreamoon_love_AA,13,1722188100,2771,2914
1991,Pinely Round 4 (Div. 1 + Div. 2),gamegame,14,1722188100,3437,3406
1991,Pinely Round 4 (Div. 1 + Div. 2),ko_osaga,15,1722188100,3083,3136
1991,Pinely Round 4 (Div. 1 + Div. 2),dlalswp25,16,1722188100,2828,2942
1991,Pinely Round 4 (Div. 1 + Div. 2),yuto1115,17,1722188100,2980,3051
1991,Pinely Round 4 (Div. 1 + Div. 2),noimi,18,1722188100,3033,3086
1991,Pinely Round 4 (Div. 1 + Div. 2),Nextby,19,1722188100,2637,2788
1991,Pinely Round 4 (Div. 1 + Div. 2),Petr,20,1722188100,3284,3266
1991,Pinely Round 4 (Div. 1 + Div. 2),zjy2008,21,1722188100,2538,2709
1991,Pinely Round 4 (Div. 1 + Div. 2),caubetraidatmarvin,22,1722188100,2784,2887
1991,Pinely Round 4 (Div. 1 + Div. 2),PEIMUDA,23,1722188100,2599,2747
1991,Pinely Round 4 (Div. 1 + Div. 2),SSerxhs,24,1722188100,2981,3027
1991,Pinely Round 4 (Div. 1 + Div. 2),wangziji,25,1722188100,3077,3096
1991,Pinely Round 4 (Div. 1 + Div. 2),dorijanlendvaj,26,1722188100,2882,2948
1991,Pinely Round 4 (Div. 1 + Div. 2),Rubikun,27,1722188100,2874,2939
1991,Pinely Round 4 (Div. 1 + Div. 2),Egor,28,1722188100,3056,3072
1991,Pinely Round 4 (Div. 1 + Div. 2),fengqiyuka,29,1722188100,2688,2796
1991,Pinely Round 4 (Div. 1 + Div. 2),A_G,30,1722188100,2944,2984
1991,Pinely Round 4 (Div. 1 + Div. 2),YeongTree,31,1722188100,2652,2765
1991,Pinely Round 4 (Div. 1 + Div. 2),0wuming0,32,1722188100,2491,2644
1991,Pinely Round 4 (Div. 1 + Div. 2),neal,33,1722188100,2897,2942
1991,Pinely Round 4 (Div. 1 + Div. 2),AndreySergunin,34,1722188100,2655,2761
1991,Pinely Round 4 (Div. 1 + Div. 2),kshitij_sodani,35,1722188100,2625,2736
1991,Pinely Round 4 (Div. 1 + Div. 2),Um_nik,36,1722188100,3319,3252
1991,Pinely Round 4 (Div. 1 + Div. 2),SanguineChameleon,37,1722188100,2556,2682
1991,Pinely Round 4 (Div. 1 + Div. 2),rin204,38,1722188100,2835,2886
1991,Pinely Round 4 (Div. 1 + Div. 2),shiomusubi496,39,1722188100,2814,2869
1991,Pinely Round 4 (Div. 1 + Div. 2),ymmparsa,40,1722188100,2691,2776
1991,Pinely Round 4 (Div. 1 + Div. 2),0doO,41,1722188100,2435,2586
1991,Pinely Round 4 (Div. 1 + Div. 2),liuhengxi,42,1722188100,3009,3009
1991,Pinely Round 4 (Div. 1 + Div. 2),TheScrasse,43,1722188100,2598,2702
1991,Pinely Round 4 (Div. 1 + Div. 2),stepanov.aa,44,1722188100,2828,2869
1991,Pinely Round 4 (Div. 1 + Div. 2),Imakf,44,1722188100,2401,2554
1991,Pinely Round 4 (Div. 1 + Div. 2),allvik66,46,1722188100,2920,2935
1991,Pinely Round 4 (Div. 1 + Div. 2),Golovanov399,46,1722188100,3200,3145
1991,Pinely Round 4 (Div. 1 + Div. 2),alexxela12345,48,1722188100,2659,2739
1991,Pinely Round 4 (Div. 1 + Div. 2),YXHuang,49,1722188100,2412,2556
1991,Pinely Round 4 (Div. 1 + Div. 2),physics0523,50,1722188100,2674,2747
1991,Pinely Round 4 (Div. 1 + Div. 2),lmh_qwq,51,1722188100,2481,2604
1991,Pinely Round 4 (Div. 1 + Div. 2),AYTDD,52,1722188100,2383,2531
1991,Pinely Round 4 (Div. 1 + Div. 2),wifiii,53,1722188100,2436,2568
1991,Pinely Round 4 (Div. 1 + Div. 2),green_gold_dog,54,1722188100,2626,2706
1991,Pinely Round 4 (Div. 1 + Div. 2),Siberian,55,1722188100,2536,2638
1991,Pinely Round 4 (Div. 1 + Div. 2),pavement,56,1722188100,2404,2540
1991,Pinely Round 4 (Div. 1 + Div. 2),oleh1421,57,1722188100,2707,2762
1991,Pinely Round 4 (Div. 1 + Div. 2),_istil,58,1722188100,2701,2757
1991,Pinely Round 4 (Div. 1 + Div. 2),Forested,59,1722188100,2948,2940
1991,Pinely Round 4 (Div. 1 + Div. 2),jdurie,60,1722188100,2529,2627
1991,Pinely Round 4 (Div. 1 + Div. 2),kotatsugame,61,1722188100,2961,2947
1991,Pinely Round 4 (Div. 1 + Div. 2),dl720125,62,1722188100,2818,2839
1991,Pinely Round 4 (Div. 1 + Div. 2),Kapt,63,1722188100,2972,2953
1991,Pinely Round 4 (Div. 1 + Div. 2),mtsd,64,1722188100,2490,2594
1991,Pinely Round 4 (Div. 1 + Div. 2),marvinthang,65,1722188100,2106,2316
1991,Pinely Round 4 (Div. 1 + Div. 2),Duck_sajin,66,1722188100,2276,2436
1991,Pinely Round 4 (Div. 1 + Div. 2),LMydd0225,67,1722188100,2594,2667
1991,Pinely Round 4 (Div. 1 + Div. 2),fmota,68,1722188100,2660,2715
1991,Pinely Round 4 (Div. 1 + Div. 2),cuom1999,69,1722188100,2357,2491
1991,Pinely Round 4 (Div. 1 + Div. 2),Andreasyan,70,1722188100,2505,2598
1991,Pinely Round 4 (Div. 1 + Div. 2),Sugar_fan,71,1722188100,2934,2916
1991,Pinely Round 4 (Div. 1 + Div. 2),w4p3r,72,1722188100,2518,2606
1991,Pinely Round 4 (Div. 1 + Div. 2),natsugiri,73,1722188100,2618,2679
1991,Pinely Round 4 (Div. 1 + Div. 2),TKT_YI,74,1722188100,2616,2676
1991,Pinely Round 4 (Div. 1 + Div. 2),VesselinMarkovich,75,1722188100,2294,2439
1991,Pinely Round 4 (Div. 1 + Div. 2),LHiC,76,1722188100,2922,2903
1991,Pinely Round 4 (Div. 1 + Div. 2),Potassium,77,1722188100,2499,2586
1991,Pinely Round 4 (Div. 1 + Div. 2),abc864197532,77,1722188100,2761,2780
1991,Pinely Round 4 (Div. 1 + Div. 2),ppavic,79,1722188100,2646,2694
1991,Pinely Round 4 (Div. 1 + Div. 2),CJ_xde_lt,80,1722188100,2513,2594
1991,Pinely Round 4 (Div. 1 + Div. 2),snuke,81,1722188100,3017,2970
1991,Pinely Round 4 (Div. 1 + Div. 2),Tlatoani,82,1722188100,2852,2845
1991,Pinely Round 4 (Div. 1 + Div. 2),crazy_sea,83,1722188100,3146,3065
1991,Pinely Round 4 (Div. 1 + Div. 2),MeGustaElArroz23,84,1722188100,2279,2420
1991,Pinely Round 4 (Div. 1 + Div. 2),ace5,85,1722188100,2538,2608
1991,Pinely Round 4 (Div. 1 + Div. 2),arbuzick,86,1722188100,2747,2763
