contestId,contestName,handle,rank,ratingUpdateTimeSeconds,oldRating,newRating
2008,Codeforces Round 970 (Div. 3),nguyentunglam,1,1725209400,1592,1935
2008,Codeforces Round 970 (Div. 3),Isj2009,2,1725209400,987,1566
2008,Codeforces Round 970 (Div. 3),L2_team,3,1725209400,938,1512
2008,Codeforces Round 970 (Div. 3),anJueF,4,1725209400,857,1441
2008,Codeforces Round 970 (Div. 3),JogoatWouldWin,5,1725209400,734,1343
2008,Codeforces Round 970 (Div. 3),STommydx,6,1725209400,1574,1843
2008,Codeforces Round 970 (Div. 3),Aucinilhyoegunh,7,1725209400,1503,1787
2008,Codeforces Round 970 (Div. 3),Junhe,8,1725209400,1577,1832
2008,Codeforces Round 970 (Div. 3),ZhishengIE000,9,1725209400,890,1428
2008,Codeforces Round 970 (Div. 3),tktkqwq,10,1725209400,0,808
2008,Codeforces Round 970 (Div. 3),xizhyi,11,1725209400,1578,1879
2008,Codeforces Round 970 (Div. 3),Ntd123,12,1725209400,1555,1802
2008,Codeforces Round 970 (Div. 3),CouragePlayer7,13,1725209400,0,796
2008,Codeforces Round 970 (Div. 3),HuaZhaoBi,14,1725209400,687,1271
2008,Codeforces Round 970 (Div. 3),Da_Yue,15,1725209400,1147,1595
2008,Codeforces Round 970 (Div. 3),sagaboga,16,1725209400,724,1290
2008,Codeforces Round 970 (Div. 3),practice_yash,17,1725209400,1254,1590
2008,Codeforces Round 970 (Div. 3),sydorem,18,1725209400,0,781
2008,Codeforces Round 970 (Div. 3),operator-,19,1725209400,0,779
2008,Codeforces Round 970 (Div. 3),Andriy_Popyk,20,1725209400,783,1323
2008,Codeforces Round 970 (Div. 3),RandomBee,20,1725209400,1590,1807
2008,Codeforces Round 970 (Div. 3),dbschi,22,1725209400,0,772
2008,Codeforces Round 970 (Div. 3),tauba_tauba,23,1725209400,1534,1821
2008,Codeforces Round 970 (Div. 3),Odminbey,24,1725209400,0,768
2008,Codeforces Round 970 (Div. 3),Firefly_2025target_GM,25,1725209400,1195,1612
2008,Codeforces Round 970 (Div. 3),Chlory,26,1725209400,899,1396
2008,Codeforces Round 970 (Div. 3),alu097,27,1725209400,1490,1791
2008,Codeforces Round 970 (Div. 3),Doloris,28,1725209400,1366,1699
2008,Codeforces Round 970 (Div. 3),JusTaMouse,29,1725209400,1223,1596
2008,Codeforces Round 970 (Div. 3),Limie,30,1725209400,1384,1650
2008,Codeforces Round 970 (Div. 3),RandomGoodGuy,30,1725209400,644,1208
2008,Codeforces Round 970 (Div. 3),conjectureguy,32,1725209400,1559,1766
2008,Codeforces Round 970 (Div. 3),dl_2211,33,1725209400,1414,1724
2008,Codeforces Round 970 (Div. 3),MinamiKana,34,1725209400,1264,1645
2008,Codeforces Round 970 (Div. 3),gdjd,35,1725209400,1304,1591
2008,Codeforces Round 970 (Div. 3),maple.catttt,36,1725209400,1277,1572
2008,Codeforces Round 970 (Div. 3),DJH_DJH,37,1725209400,1582,1841
2008,Codeforces Round 970 (Div. 3),TSaiHarshitha,38,1725209400,1263,1561
2008,Codeforces Round 970 (Div. 3),tszj,39,1725209400,1506,1719
2008,Codeforces Round 970 (Div. 3),-hihi-,40,1725209400,680,1219
2008,Codeforces Round 970 (Div. 3),Jai-shree-ram,41,1725209400,1555,1749
2008,Codeforces Round 970 (Div. 3),realdora,41,1725209400,1303,1629
2008,Codeforces Round 970 (Div. 3),nyawow,43,1725209400,1391,1726
2008,Codeforces Round 970 (Div. 3),csp1025,44,1725209400,1157,1553
2008,Codeforces Round 970 (Div. 3),okandil21,44,1725209400,1582,1821
2008,Codeforces Round 970 (Div. 3),Bug-Finderr,46,1725209400,1283,1611
2008,Codeforces Round 970 (Div. 3),joker_1964,47,1725209400,1212,1548
2008,Codeforces Round 970 (Div. 3),Triple_Light,48,1725209400,0,736
2008,Codeforces Round 970 (Div. 3),_mohit_raj,49,1725209400,817,1315
2008,Codeforces Round 970 (Div. 3),ss_loves_AC,50,1725209400,1473,1684
2008,Codeforces Round 970 (Div. 3),gavitUtLinh,51,1725209400,1215,1589
2008,Codeforces Round 970 (Div. 3),Yaoyao0585,52,1725209400,0,733
2008,Codeforces Round 970 (Div. 3),Abhijeet__Singh,53,1725209400,1521,1715
2008,Codeforces Round 970 (Div. 3),Marcythm,54,1725209400,1317,1662
2008,Codeforces Round 970 (Div. 3),shnva,55,1725209400,1230,1597
2008,Codeforces Round 970 (Div. 3),tapan_1,56,1725209400,1580,1753
